score
2.0
98.0
76.0
65.0
86.0
94.0
74.0
46.0
81.0
29.0
17.0
62.0
68.0
12.0
80.0
4.0
9.0
6.0
80.0
91.0
82.0
95.0
96.0
82.0
34.0
44.0
37.0
91.0
90.0
78.0
44.0
80.0
22.0
50.0
6.0
71.0
27.0
95.0
71.0
5.0
53.0
94.0
65.0
73.0
51.0
65.0
72.0
91.0
62.0
89.0
46.0
16.0
50.0
100.0
96.0
100.0
60.0
22.0
92.0
84.0
56.0
23.0
95.0
68.0
59.0
2.0
74.0
98.0
21.0
26.0
48.0
5.0
98.0
82.0
85.0
91.0
54.0
66.0
63.0
100.0
5.0
89.0
62.0
24.0
34.0
79.0
47.0
41.0
51.0
34.0
22.0
68.0
55.0
4.0
29.0
28.0
58.0
35.0
91.0
13.0
100.0
36.0
44.0
100.0
61.0
87.0
77.0
51.0
100.0
85.0
97.0
19.0
97.0
99.0
100.0
55.0
81.0
80.0
45.0
85.0
89.0
50.0
11.0
24.0
65.0
82.0
70.0
9.0
93.0
17.0
52.0
61.0
87.0
40.0
59.0
76.0
7.0
30.0
32.0
88.0
28.0
29.0
61.0
36.0
68.0
58.0
52.0
87.0
76.0
75.0
81.0
70.0
63.0
19.0
90.0
74.0
79.0
26.0
95.0
98.0
77.0
89.0
60.0
70.0
12.0
98.0
67.0
97.0
98.0
82.0
29.0
83.0
54.0
74.0
84.0
36.0
100.0
50.0
51.0
59.0
48.0
40.0
41.0
9.0
88.0
100.0
94.0
3.0
31.0
100.0
16.0
17.0
94.0
68.0
54.0
47.0
60.0
81.0
96.0
83.0
17.0
21.0
42.0
100.0
53.0
93.0
29.0
100.0
100.0
90.0
22.0
25.0
57.0
93.0
83.0
58.0
48.0
100.0
23.0
50.0
41.0
95.0
91.0
58.0
28.0
5.0
62.0
56.0
73.0
29.0
52.0
100.0
5.0
52.0
96.0
84.0
76.0
1.0
18.0
35.0
31.0
1.0
24.0
84.0
58.0
61.0
51.0
41.0
22.0
11.0
89.0
3.0
88.0
85.0
82.0
99.0
84.0
99.0
89.0
85.0
56.0
66.0
100.0
76.0
94.0
86.0
62.0
42.0
60.0
46.0
47.0
61.0
19.0
23.0
34.0
59.0
60.0
61.0
61.0
57.0
88.0
97.0
29.0
95.0
92.0
32.0
39.0
47.0
48.0
80.0
23.0
32.0
66.0
60.0
14.0
20.0
68.0
94.0
64.0
42.0
72.0
71.0
62.0
83.0
94.0
83.0
78.0
94.0
83.0
39.0
86.0
30.0
64.0
42.0
25.0
6.0
100.0
92.0
93.0
7.0
74.0
43.0
45.0
83.0
15.0
28.0
76.0
37.0
84.0
40.0
8.0
80.0
80.0
100.0
100.0
65.0
25.0
62.0
35.0
79.0
13.0
91.0
96.0
10.0
43.0
77.0
44.0
82.0
83.0
60.0
40.0
76.0
97.0
86.0
88.0
69.0
65.0
83.0
81.0
98.0
83.0
66.0
98.0
54.0
46.0
28.0
37.0
13.0
14.0
89.0
96.0
65.0
60.0
12.0
66.0
62.0
71.0
55.0
92.0
66.0
84.0
78.0
53.0
62.0
87.0
16.0
47.0
86.0
73.0
33.0
58.0
32.0
11.0
26.0
76.0
59.0
55.0
58.0
44.0
89.0
69.0
64.0
4.0
10.0
92.0
49.0
76.0
55.0
48.0
29.0
97.0
62.0
39.0
50.0
28.0
54.0
67.0
52.0
25.0
3.0
95.0
10.0
67.0
58.0
53.0
2.0
84.0
100.0
21.0
79.0
75.0
52.0
56.0
65.0
100.0
86.0
100.0
62.0
50.0
29.0
94.0
69.0
95.0
19.0
66.0
29.0
30.0
100.0
85.0
70.0
36.0
68.0
39.0
58.0
17.0
100.0
86.0
44.0
19.0
43.0
100.0
53.0
94.0
2.0
31.0
42.0
19.0
56.0
85.0
21.0
9.0
1.0
60.0
90.0
65.0
25.0
24.0
21.0
93.0
94.0
94.0
97.0
31.0
64.0
2.0
19.0
63.0
76.0
91.0
68.0
87.0
98.0
96.0
79.0
72.0
35.0
95.0
66.0
1.0
52.0
100.0
74.0
25.0
74.0
82.0
97.0
16.0
76.0
79.0
50.0
98.0
39.0
79.0
8.0
54.0
98.0
75.0
43.0
31.0
76.0
33.0
30.0
65.0
95.0
30.0
68.0
56.0
34.0
60.0
83.0
76.0
87.0
42.0
52.0
79.0
49.0
31.0
79.0
86.0
4.0
74.0
34.0
29.0
3.0
100.0
64.0
87.0
2.0
78.0
9.0
97.0
95.0
7.0
73.0
4.0
3.0
100.0
10.0
64.0
37.0
91.0
51.0
6.0
100.0
54.0
91.0
58.0
74.0
70.0
87.0
85.0
46.0
3.0
54.0
15.0
48.0
37.0
15.0
89.0
11.0
10.0
51.0
12.0
81.0
79.0
100.0
99.0
99.0
81.0
96.0
100.0
51.0
51.0
32.0
92.0
24.0
86.0
40.0
46.0
92.0
49.0
79.0
14.0
80.0
48.0
74.0
97.0
90.0
33.0
85.0
6.0
1.0
83.0
100.0
93.0
44.0
99.0
91.0
10.0
41.0
40.0
63.0
86.0
97.0
90.0
60.0
54.0
68.0
92.0
61.0
52.0
33.0
33.0
33.0
71.0
31.0
100.0
19.0
75.0
98.0
60.0
14.0
79.0
98.0
20.0
1.0
35.0
51.0
35.0
85.0
99.0
99.0
100.0
50.0
37.0
92.0
94.0
67.0
47.0
97.0
43.0
46.0
79.0
27.0
15.0
59.0
83.0
6.0
78.0
91.0
45.0
1.0
76.0
100.0
100.0
2.0
25.0
32.0
72.0
32.0
74.0
84.0
79.0
90.0
70.0
95.0
29.0
82.0
80.0
41.0
75.0
100.0
10.0
51.0
46.0
78.0
7.0
27.0
12.0
85.0
37.0
77.0
40.0
96.0
56.0
39.0
71.0
35.0
99.0
100.0
63.0
22.0
38.0
51.0
60.0
71.0
64.0
100.0
100.0
56.0
42.0
67.0
16.0
30.0
4.0
86.0
46.0
100.0
43.0
57.0
62.0
77.0
100.0
32.0
97.0
24.0
98.0
43.0
70.0
55.0
60.0
67.0
8.0
33.0
33.0
40.0
89.0
20.0
53.0
43.0
87.0
94.0
53.0
38.0
100.0
15.0
80.0
52.0
100.0
73.0
100.0
50.0
56.0
57.0
55.0
31.0
25.0
46.0
64.0
36.0
3.0
38.0
8.0
13.0
18.0
12.0
36.0
5.0
89.0
58.0
80.0
43.0
56.0
23.0
47.0
77.0
80.0
60.0
71.0
51.0
100.0
77.0
85.0
59.0
50.0
94.0
70.0
100.0
19.0
28.0
63.0
23.0
85.0
18.0
14.0
86.0
32.0
1.0
84.0
54.0
48.0
73.0
74.0
58.0
81.0
15.0
79.0
73.0
5.0
100.0
92.0
2.0
96.0
74.0
5.0
77.0
73.0
61.0
6.0
60.0
56.0
43.0
26.0
3.0
57.0
81.0
51.0
20.0
76.0
41.0
35.0
92.0
93.0
36.0
54.0
87.0
75.0
13.0
78.0
60.0
85.0
42.0
74.0
96.0
67.0
52.0
70.0
55.0
81.0
92.0
81.0
1.0
2.0
48.0
44.0
47.0
5.0
1.0
90.0
1.0
94.0
72.0
81.0
4.0
93.0
16.0
76.0
43.0
100.0
53.0
63.0
84.0
78.0
80.0
100.0
39.0
94.0
81.0
61.0
24.0
98.0
13.0
40.0
78.0
63.0
89.0
89.0
66.0
45.0
40.0
78.0
8.0
85.0
85.0
30.0
4.0
11.0
45.0
58.0
48.0
91.0
1.0
87.0
75.0
68.0
41.0
45.0
67.0
39.0
51.0
90.0
77.0
9.0
100.0
40.0
73.0
25.0
70.0
79.0
15.0
87.0
91.0
99.0
25.0
13.0
97.0
64.0
77.0
18.0
98.0
14.0
41.0
89.0
94.0
70.0
87.0
74.0
98.0
5.0
54.0
67.0
21.0
45.0
28.0
100.0
96.0
61.0
100.0
60.0
66.0
53.0
31.0
46.0
11.0
45.0
70.0
100.0
76.0
100.0
81.0
1.0
87.0
92.0
8.0
1.0
93.0
88.0
90.0
14.0
73.0
36.0
6.0
55.0
51.0
70.0
100.0
65.0
79.0
81.0
99.0
62.0
89.0
100.0
37.0
29.0
11.0
74.0
89.0
87.0
18.0
47.0
87.0
84.0
1.0
11.0
81.0
94.0
71.0
77.0
100.0
98.0
80.0
51.0
39.0
31.0
60.0
99.0
35.0
83.0
77.0
42.0
47.0
1.0
28.0
36.0
76.0
93.0
28.0
10.0
100.0
19.0
53.0
48.0
1.0
99.0
65.0
34.0
66.0
75.0
65.0
84.0
76.0
97.0
41.0
74.0
88.0
77.0
75.0
71.0
45.0
29.0
1.0
76.0
15.0
57.0
75.0
98.0
28.0
100.0
68.0
16.0
34.0
96.0
96.0
32.0
74.0
78.0
95.0
80.0
63.0
22.0
71.0
79.0
71.0
78.0
40.0
44.0
100.0
18.0
87.0
98.0
2.0
100.0
36.0
100.0
46.0
58.0
29.0
34.0
57.0
73.0
65.0
95.0
100.0
100.0
69.0
61.0
74.0
53.0
10.0
100.0
68.0
20.0
42.0
42.0
49.0
36.0
16.0
62.0
63.0
23.0
66.0
38.0
79.0
3.0
87.0
12.0
43.0
61.0
61.0
72.0
97.0
78.0
31.0
24.0
43.0
100.0
91.0
9.0
78.0
98.0
32.0
17.0
86.0
85.0
36.0
22.0
35.0
71.0
70.0
31.0
32.0
16.0
54.0
78.0
82.0
76.0
1.0
58.0
58.0
83.0
17.0
20.0
86.0
16.0
90.0
85.0
44.0
91.0
57.0
89.0
67.0
44.0
1.0
1.0
42.0
29.0
92.0
68.0
27.0
100.0
41.0
91.0
47.0
77.0
56.0
100.0
71.0
55.0
82.0
88.0
38.0
2.0
93.0
89.0
2.0
38.0
20.0
89.0
34.0
60.0
59.0
84.0
41.0
42.0
91.0
50.0
60.0
38.0
79.0
95.0
67.0
92.0
85.0
58.0
91.0
34.0
31.0
51.0
75.0
90.0
40.0
74.0
100.0
7.0
99.0
82.0
96.0
19.0
79.0
37.0
76.0
100.0
80.0
75.0
73.0
90.0
1.0
7.0
64.0
81.0
100.0
65.0
80.0
45.0
71.0
79.0
100.0
24.0
59.0
10.0
51.0
28.0
13.0
79.0
21.0
52.0
15.0
58.0
78.0
8.0
43.0
